0|name_eng|1|city_eng|2|country_eng|3|latitude|4|longitude|5|runway_elevation
Porta Nuova Rail|Porta Nuova Rail|Verona|Verona|Italy|Italy|45.416666666667|45.416666666667|11.033333333333|11.033333333333||
Xianyang|Xianyang|Xi An|Xi An|China|China|34.447119|34.447119|108.751592|108.751592|479|479
Al Udeid AB|Al Udeid AB|Al Udeid|Al Udeid|Qatar|Qatar|25.117222222222|25.117222222222|51.315|51.315|40|40
Rialway Service|Rialway Service|Vojens|Vojens|Denmark|Denmark|55.283333333333|55.283333333333|9.3|9.3||
Mangla|Mangla|Mangla|Mangla|Pakistan|Pakistan|33.116666666667|33.116666666667|73.65|73.65||
Kantchari|Kantchari|Kantchari|Kantchari|Burkina Faso|Burkina Faso|12.467|12.467|1.500|1.500|268|268
Sandnes Rail St.|Sandnes Rail St.|Sandnes|Sandnes|Norway|Norway|66|66|12.583333333333|12.583333333333||
Xieng Khouang|Xieng Khouang|Xieng Khouang|Xieng Khouang|Laos|Laos|19.449997|19.449997|103.158333|103.158333|1050|1050
Kemano|Kemano|Kemano|Kemano|Canada|Canada|53.567|53.567|-127.950|-127.950|61|61
Kasabonika|Kasabonika|Kasabonika|Kasabonika|Canada|Canada|53.525|53.525|-88.643|-88.643|199|199
Kaya|Kaya|Kaya|Kaya|Burkina Faso|Burkina Faso|13.091|13.091|-1.091|-1.091|300|300
Lac Brochet|Lac Brochet|Lac Brochet|Lac Brochet|Canada|Canada|58.617496|58.617496|-101.468887|-101.468887|369|369
Leaf Bay|Leaf Bay|Leaf Bay|Leaf Bay|Canada|Canada|59.000|59.000|-69.000|-69.000||
Quebec Stn. Rail Svce.|Quebec Stn. Rail Svce.|Quebec|Quebec|Canada|Canada|46.833|46.833|-71.333|-71.333||
St Lambert Rail Svce.|St Lambert Rail Svce.|Montreal|Montreal|Canada|Canada|45.498611|45.498611|-73.507222|-73.507222||
Long Xuyen|Long Xuyen|Long Xuyen|Long Xuyen|Vietnam|Vietnam|10.333|10.333|105.483|105.483|5|5
St Louis|St Louis|St Louis|St Louis|Senegal|Senegal|16.050761|16.050761|-16.463172|-16.463172|3|3
Leo|Leo|Leo|Leo|Burkina Faso|Burkina Faso|11.100|11.100|-2.100|-2.100|360|360
Lemwerder|Lemwerder|Lemwerder|Lemwerder|Germany|Germany|53.143222|53.143222|8.623439|8.623439|6|6
Maramag|Maramag|Maramag|Maramag|Philippines|Philippines|7.750|7.750|125.017|125.017||
Mallacoota|Mallacoota|Mallacoota|Mallacoota|Australia|Australia|-37.599444|-37.599444|149.720000|149.720000|31|31
Madison|Madison|Madison|Madison|United States|United States|44.016415|44.016415|-97.085599|-97.085599|524|524
Mahendranagar|Mahendranagar|Mahendranagar|Mahendranagar|Nepal|Nepal|28.963196|28.963196|80.147942|80.147942|198|198
Manihi|Manihi|Manihi|Manihi|French Polynesia|French Polynesia|-14.437500|-14.437500|-146.070833|-146.070833|4|4
Masasi|Masasi|Masasi|Masasi|Tanzania|Tanzania|-10.733|-10.733|38.767|38.767|518|518
Minlaton|Minlaton|Minlaton|Minlaton|Australia|Australia|-34.743611|-34.743611|137.528611|137.528611||
Xiamen|Xiamen|Xiamen|Xiamen|China|China|24.544036|24.544036|118.127739|118.127739|18|18
Macmillan Pass|Macmillan Pass|Macmillan Pass|Macmillan Pass|Canada|Canada|63.167|63.167|-130.200|-130.200|1161|1161
Macas|Macas|Macas|Macas|Ecuador|Ecuador|-2.299167|-2.299167|-78.120750|-78.120750|1052|1052
Yam Island|Yam Island|Yam Island|Yam Island|Australia|Australia|-9.901111|-9.901111|142.775556|142.775556||
Northwest Arkansas Regional|Northwest Arkansas Regional|Fayetteville, AR|Fayetteville, AR|United States|United States|36.281869|36.281869|-94.306811|-94.306811|392|392
Quang Ngai|Quang Ngai|Quang Ngai|Quang Ngai|Vietnam|Vietnam|15.117|15.117|108.783|108.783|11|11
Nasiriyah|Nasiriyah|Nasiriyah|Nasiriyah|Iraq|Iraq|0|0|0|0||
Xining|Xining|Xining|Xining|China|China|36.527500|36.527500|102.042778|102.042778|2173|2173
Xingtai|Xingtai|Xingtai|Xingtai|China|China|36.882778|36.882778|114.429167|114.429167||
Nouna|Nouna|Nouna|Nouna|Burkina Faso|Burkina Faso|12.750|12.750|-3.867|-3.867|270|270
Doha Free Zone|Doha Free Zone|Doha|Doha|Qatar|Qatar|25.25|25.25|51.5|51.5||
Pama|Pama|Pama|Pama|Burkina Faso|Burkina Faso|11.250|11.250|0.700|0.700|213|213
Gare du Nord Rail Stn|Gare du Nord Rail Stn|Paris|Paris|France|France|0|0|0|0||
Pukatawagan|Pukatawagan|Pukatawagan|Pukatawagan|Canada|Canada|55.749167|55.749167|-101.255278|-101.255278|292|292
Coronel Enrique Soto Cano AB|Coronel Enrique Soto Cano AB|Comayagua|Comayagua|Honduras|Honduras|14.382369|14.382369|-87.621161|-87.621161|628|628
Poplar River|Poplar River|Poplar River|Poplar River|Canada|Canada|53.000|53.000|-97.267|-97.267|222|222
Ferry|Ferry|Port Klang|Port Klang|Malaysia|Malaysia|3|3|101.4|101.4||
Pine Ridge|Pine Ridge|Pine Ridge|Pine Ridge|United States|United States|43.022512|43.022512|-102.511012|-102.511012|1016|1016
West Kuparuk|West Kuparuk|West Kuparuk|West Kuparuk|United States|United States|70.333333333333|70.333333333333|-149.33333333333|-149.33333333333|12|12
Harbour|Harbour|Saint Tropez|Saint Tropez|France|France|46.766666666667|46.766666666667|2.8166666666667|2.8166666666667||
Balad|Balad|Balad|Balad|Iraq|Iraq|33.940194|33.940194|44.361583|44.361583|49|49
Quepos|Quepos|Pavones|Pavones|Costa Rica|Costa Rica|9.443164|9.443164|-84.129772|-84.129772|26|26
Qualicum|Qualicum|Qualicum|Qualicum|Canada|Canada|49.337222|49.337222|-124.393889|-124.393889|58|58
Baqubah|Baqubah|Baqubah|Baqubah|Iraq|Iraq|33.744722222222|33.744722222222|44.593333333333|44.593333333333||
Richmond AFB|Richmond AFB|Richmond|Richmond|Canada|Canada|48.166666666667|48.166666666667|-65.833333333333|-65.833333333333||
Termini Rail Stn.|Termini Rail Stn.|Rome|Rome|Italy|Italy|41.966666666667|41.966666666667|12.666666666667|12.666666666667||
Ross River|Ross River|Ross River|Ross River|Canada|Canada|61.971|61.971|-132.426|-132.426|705|705
Jerez De La Frontera|Jerez De La Frontera|Jerez De La Frontera|Jerez De La Frontera|Spain|Spain|36.744622|36.744622|-6.060111|-6.060111|28|28
AFC|AFC|Sinoe|Sinoe|China|China|37.859611|37.859611|-76.894111|-76.894111|41|41
International|International|South Caicos|South Caicos|Turks and Caicos Islands|Turks and Caicos Islands|21.515775|21.515775|-71.528597|-71.528597|3|3
Test Range|Test Range|Tonopah|Tonopah|United States|United States|37.794660|37.794660|-116.778675|-116.778675|1691|1691
Sebba|Sebba|Sebba|Sebba|Burkina Faso|Burkina Faso|13.450|13.450|0.517|0.517|270|270
South Indian Lake|South Indian Lake|South Indian Lake|South Indian Lake|Canada|Canada|56.792778|56.792778|-98.907222|-98.907222|290|290
St Marys|St Marys|St Marys|St Marys|United States|United States|38.283333333333|38.283333333333|-76.633333333333|-76.633333333333||
Siocon|Siocon|Siocon|Siocon|Philippines|Philippines|7.700|7.700|122.150|122.150|18|18
Seletar|Seletar|Singapore|Singapore|Singapore|Singapore|1.416950|1.416950|103.867653|103.867653|11|11
Econ/Tech Dev. Area|Econ/Tech Dev. Area|Tianjin|Tianjin|China|China|37.233333|37.233333|-115.799444|-115.799444|1360|1360
Port Free Trade Zone|Port Free Trade Zone|Tianjin|Tianjin|China|China|39.142222222222|39.142222222222|117.17666666667|117.17666666667||
Thargomindah|Thargomindah|Thargomindah|Thargomindah|Australia|Australia|-27.986389|-27.986389|143.810833|143.810833|132|132
Tadoule Lake|Tadoule Lake|Tadoule Lake|Tadoule Lake|Canada|Canada|58.708607|58.708607|-98.512779|-98.512779|281|281
Ramadi|Ramadi|Ramadi|Ramadi|Iraq|Iraq|33.423888888889|33.423888888889|43.3025|43.3025||
Taroom|Taroom|Taroom|Taroom|Australia|Australia|-25.801941|-25.801941|149.899445|149.899445|240|240
Tara|Tara|Tara|Tara|Australia|Australia|-27.167|-27.167|150.483|150.483|360|360
Etoile|Etoile|Paris|Paris|France|France|0|0|0|0||
Tikrit|Tikrit|Tikrit|Tikrit|Iraq|Iraq|34.596666666667|34.596666666667|43.676944444444|43.676944444444|35|35
Xuzhou|Xuzhou|Xuzhou|Xuzhou|China|China|34.288056|34.288056|117.171389|117.171389||
Vinh Long|Vinh Long|Vinh Long|Vinh Long|Vietnam|Vietnam|10.250|10.250|105.950|105.950|3|3
Santa Lucia Rail|Santa Lucia Rail|Venice|Venice|Italy|Italy|45.583333333333|45.583333333333|12.566666666667|12.566666666667||
Mestre Rail Stn.|Mestre Rail Stn.|Rome|Rome|Italy|Italy|41.966666666667|41.966666666667|12.666666666667|12.666666666667||
Suedbahnhof Rail|Suedbahnhof Rail|Vienna|Vienna|Austria|Austria|48.25|48.25|16.416666666667|16.416666666667||
Karlskrona Rail Svc.|Karlskrona Rail Svc.|Ronneby|Ronneby|Sweden|Sweden|56.266666666667|56.266666666667|15.266666666667|15.266666666667||
Gothenburg Rail|Gothenburg Rail|Gothenburg|Gothenburg|Sweden|Sweden|57.716666666667|57.716666666667|11.966666666667|11.966666666667||
Hassleholm|Hassleholm|Hassleholm|Hassleholm|Sweden|Sweden|56.133611|56.133611|13.878889|13.878889|32|32
Enkoping|Enkoping|Enkoping|Enkoping|Sweden|Sweden|59.633333333333|59.633333333333|17.066666666667|17.066666666667||
Westbahnhof Rail|Westbahnhof Rail|Vienna|Vienna|Austria|Austria|48.25|48.25|16.416666666667|16.416666666667||
Nykoping|Nykoping|Nykoping|Nykoping|Sweden|Sweden|58.783333333333|58.783333333333|16.9|16.9||
Alvesta|Alvesta|Alvesta|Alvesta|Sweden|Sweden|0|0|0|0||
Katrineholm|Katrineholm|Katrineholm|Katrineholm|Sweden|Sweden|59.016666666667|59.016666666667|16.216666666667|16.216666666667||
Hedemora|Hedemora|Hedemora|Hedemora|Sweden|Sweden|60.283333333333|60.283333333333|15.983333333333|15.983333333333||
Yandina|Yandina|Yandina|Yandina|Solomon Islands|Solomon Islands|-9.083|-9.083|159.217|159.217|6|6
Herrljunga|Herrljunga|Herrljunga|Herrljunga|Sweden|Sweden|58.018611111111|58.018611111111|13.101388888889|13.101388888889|146|146
Lyon Part-dieu Rail Sv|Lyon Part-dieu Rail Sv|Lyon|Lyon|France|France|46.235277777778|46.235277777778|5.1516666666667|5.1516666666667||
Ye|Ye|Ye|Ye|Myanmar|Myanmar|15.300|15.300|97.867|97.867|9|9
Flen|Flen|Flen|Flen|Sweden|Sweden|57.5|57.5|15.566666666667|15.566666666667||
Lyon Perrache Rail Svc|Lyon Perrache Rail Svc|Lyon|Lyon|France|France|45.75|45.75|4.85|4.85||
Falkenberg Rail|Falkenberg Rail|Falkenberg|Falkenberg|Poland|Poland|49.65|49.65|22.75|22.75||
Kristinehamn Rail|Kristinehamn Rail|Kristinehamn|Kristinehamn|Sweden|Sweden|56|56|14.15|14.15||
Karlshamn|Karlshamn|Karlshamn|Karlshamn|Germany|Germany|49|49|8.6666666666667|8.6666666666667||
Avesta Krylbo|Avesta Krylbo|Avesta Krylbo|Avesta Krylbo|Sweden|Sweden|0|0|0|0||
Yellow River|Yellow River|Yellow River|Yellow River|Papua New Guinea|Papua New Guinea|-3.883|-3.883|141.783|141.783|30|30
Montaudran|Montaudran|Toulouse|Toulouse|France|France|46.483333333333|46.483333333333|-0.63333333333333|-0.63333333333333||
Solvesborg|Solvesborg|Solvesborg|Solvesborg|Sweden|Sweden|56.066666666667|56.066666666667|14.616666666667|14.616666666667||
Lyon Satolas Rail Svc|Lyon Satolas Rail Svc|Lyon|Lyon|France|France|45.75|45.75|4.85|4.85||
Sala|Sala|Sala|Sala|Serbia|Serbia|45.470555555556|45.470555555556|19.705833333333|19.705833333333||
Zabre|Zabre|Zabre|Zabre|Burkina Faso|Burkina Faso|11.167|11.167|-0.617|-0.617|270|270
Off line Point|Off line Point|Rail (Generic)|Rail (Generic)|Turkey|Turkey|37.716666666667|37.716666666667|28.966666666667|28.966666666667||
Dammam Port|Dammam Port|Dammam|Dammam|Saudi Arabia|Saudi Arabia|21.516944444444|21.516944444444|39.219166666667|39.219166666667||
Off line Point|Off line Point|Rail (Generic)|Rail (Generic)|Turkey|Turkey|37.716666666667|37.716666666667|28.966666666667|28.966666666667||
Pass Rail|Pass Rail|Rail (Generic)|Rail (Generic)|Turkey|Turkey|37.716666666667|37.716666666667|28.966666666667|28.966666666667||
Off line Point|Off line Point|Rail (Generic)|Rail (Generic)|Turkey|Turkey|37.716666666667|37.716666666667|28.966666666667|28.966666666667||
Off line Point|Off line Point|Rail (Generic)|Rail (Generic)|Turkey|Turkey|37.716666666667|37.716666666667|28.966666666667|28.966666666667||
Anahim Lake|Anahim Lake|Anahim Lake|Anahim Lake|Canada|Canada|52.452500|52.452500|-125.303333|-125.303333|1108|1108
Arctic Bay|Arctic Bay|Arctic Bay|Arctic Bay|Canada|Canada|73.005278|73.005278|-85.033056|-85.033056|30|30
Cat Lake|Cat Lake|Cat Lake|Cat Lake|Canada|Canada|51.727222|51.727222|-91.824444|-91.824444|410|410
Moose Lake|Moose Lake|Moose Lake|Moose Lake|Kazakhstan|Kazakhstan|53.700|53.700|-100.333|-100.333||
Alta Lake|Alta Lake|Alta Lake|Alta Lake|Canada|Canada|50.116666666667|50.116666666667|-1.9833333333333|-1.9833333333333||
Asbestos Hill|Asbestos Hill|Asbestos Hill|Asbestos Hill|Canada|Canada|61.817|61.817|-73.950|-73.950|527|527
Municipal|Municipal|Fort Frances|Fort Frances|Canada|Canada|48.654167|48.654167|-93.439722|-93.439722|343|343
Lagrande 4|Lagrande 4|Lagrande 4|Lagrande 4|Canada|Canada|53.754722|53.754722|-73.675278|-73.675278|308|308
Chillan|Chillan|Chillan|Chillan|Chile|Chile|-36.582497|-36.582497|-72.031367|-72.031367|151|151
Lyall Harbour|Lyall Harbour|Lyall Harbour|Lyall Harbour|France|France|48.800|48.800|-123.200|-123.200||
Yakutat|Yakutat|Yakutat|Yakutat|United States|United States|59.503306|59.503306|-139.660250|-139.660250|10|10
Alert Bay|Alert Bay|Alert Bay|Alert Bay|Canada|Canada|50.582222|50.582222|-126.915556|-126.915556|73|73
Sault Ste Marie|Sault Ste Marie|Sault Ste Marie|Sault Ste Marie|Canada|Canada|46.485001|46.485001|-84.509445|-84.509445|192|192
Yangambi|Yangambi|Yangambi|Yangambi|Democratic Republic Of Congo|Democratic Republic Of Congo|0.783|0.783|24.467|24.467|420|420
Yaounde Airport|Yaounde Airport|Yaounde|Yaounde|Cameroon|Cameroon|3.836039|3.836039|11.523461|11.523461|751|751
Yap International|Yap International|Yap, Caroline Islands|Yap, Caroline Islands|Federated States of Micronesia|Federated States of Micronesia|9.498912|9.498912|138.082496|138.082496|28|28
Maple Bay|Maple Bay|Maple Bay|Maple Bay|Canada|Canada|48.817|48.817|-123.617|-123.617||
Lagrande 3|Lagrande 3|Lagrande 3|Lagrande 3|Canada|Canada|53.550|53.550|-76.200|-76.200|236|236
Yasawa Island|Yasawa Island|Yasawa Island|Yasawa Island|Fiji|Fiji|-16.758889|-16.758889|177.545278|177.545278||
Attawapiskat|Attawapiskat|Attawapiskat|Attawapiskat|Canada|Canada|52.927499|52.927499|-82.431944|-82.431944|9|9
Kattiniq/Donaldson|Kattiniq/Donaldson|Kattiniq|Kattiniq|Canada|Canada|44.230278|44.230278|-64.856111|-64.856111|98|98
Miners Bay|Miners Bay|Miners Bay|Miners Bay|Canada|Canada|48.867|48.867|-123.300|-123.300||
Shearwater|Shearwater|Halifax|Halifax|Canada|Canada|44.639721|44.639721|-63.499444|-63.499444|51|51
Angling Lake|Angling Lake|Angling Lake|Angling Lake|Canada|Canada|53.250|53.250|-89.567|-89.567||
St Anthony|St Anthony|St Anthony|St Anthony|Canada|Canada|51.391944|51.391944|-56.083056|-56.083056|33|33
Tofino Airport|Tofino Airport|Tofino, BC|Tofino, BC|Canada|Canada|49.082222|49.082222|-125.772500|-125.772500|24|24
Banff|Banff|Banff|Banff|Canada|Canada|51.208333|51.208333|-115.540278|-115.540278|1397|1397
Kugaaruk|Kugaaruk|Kugaaruk|Kugaaruk|Canada|Canada|68.534444|68.534444|-89.808056|-89.808056|17|17
Baie Comeau|Baie Comeau|Baie Comeau|Baie Comeau|Canada|Canada|49.132500|49.132500|-68.204444|-68.204444|22|22
New Westminster|New Westminster|New Westminster|New Westminster|Canada|Canada|49.217|49.217|-122.900|-122.900||
Uranium City|Uranium City|Uranium City|Uranium City|Canada|Canada|59.561389|59.561389|-108.481389|-108.481389|318|318
Bamfield|Bamfield|Bamfield|Bamfield|Canada|Canada|48.833|48.833|-125.133|-125.133|0|0
Bagotville|Bagotville|Bagotville|Bagotville|Canada|Canada|48.330555|48.330555|-70.996391|-70.996391|159|159
Bull Harbour|Bull Harbour|Bull Harbour|Bull Harbour|Canada|Canada|50.917|50.917|-127.950|-127.950||
Black Tickle|Black Tickle|Black Tickle|Black Tickle|Canada|Canada|53.469444|53.469444|-55.785000|-55.785000|20|20
Baie Johan Beetz|Baie Johan Beetz|Baie Johan Beetz|Baie Johan Beetz|Canada|Canada|50.500|50.500|-62.917|-62.917||
Baker Lake|Baker Lake|Baker Lake|Baker Lake|Canada|Canada|64.298889|64.298889|-96.077778|-96.077778|18|18
Campbell River|Campbell River|Campbell River|Campbell River|Canada|Canada|49.950832|49.950832|-125.270833|-125.270833|105|105
Bronson Creek|Bronson Creek|Bronson Creek|Bronson Creek|Canada|Canada|56.681107|56.681107|-131.086944|-131.086944|152|152
Borden|Borden|Borden|Borden|Canada|Canada|44.266111|44.266111|-79.918333|-79.918333|223|223
Bobquinn Lake|Bobquinn Lake|Bobquinn Lake|Bobquinn Lake|Canada|Canada|56.967|56.967|-130.250|-130.250|610|610
Yibin|Yibin|Yibin|Yibin|China|China|28.800278|28.800278|104.544444|104.544444||
Telegraph Harbour|Telegraph Harbour|Telegraph Harbour|Telegraph Harbour|Canada|Canada|48.983|48.983|-123.650|-123.650||
Brandon|Brandon|Brandon|Brandon|Canada|Canada|49.910000|49.910000|-99.951944|-99.951944|409|409
Musselwhite|Musselwhite|Opapamiska Lake|Opapamiska Lake|Canada|Canada|52.70694444|52.70694444|-88.52499999|-88.52499999||
Brochet|Brochet|Brochet|Brochet|Canada|Canada|57.889444|57.889444|-101.678889|-101.678889|346|346
Berens River|Berens River|Berens River|Berens River|Canada|Canada|52.358889|52.358889|-97.016667|-97.016667|222|222
Springbank|Springbank|Calgary|Calgary|Canada|Canada|48.750|48.750|-123.233|-123.233|1200|1200
Blanc Sablon|Blanc Sablon|Blanc Sablon|Blanc Sablon|Canada|Canada|51.443611|51.443611|-57.185278|-57.185278|37|37
Bonnyville|Bonnyville|Bonnyville, AB|Bonnyville, AB|Canada|Canada|54.304167|54.304167|-110.743610|-110.743610|560|560
Courtenay|Courtenay|Courtenay|Courtenay|Canada|Canada|49.679444|49.679444|-124.981667|-124.981667|3|3
Cambridge Bay|Cambridge Bay|Cambridge Bay|Cambridge Bay|Canada|Canada|69.108055|69.108055|-105.138333|-105.138333|27|27
Regional|Regional|Cornwall|Cornwall|Canada|Canada|45.092777|45.092777|-74.563332|-74.563332|53|53
Nanaimo Arpt|Nanaimo Arpt|Nanaimo|Nanaimo|Canada|Canada|49.167|49.167|-123.933|-123.933|30|30
Centralia|Centralia|Centralia|Centralia|Canada|Canada|43.285556|43.285556|-81.508333|-81.508333|251|251
Cortes Bay|Cortes Bay|Cortes Bay|Cortes Bay|Canada|Canada|50.067|50.067|-124.933|-124.933||
Castlegar|Castlegar|Castlegar|Castlegar|Canada|Canada|49.296389|49.296389|-117.632500|-117.632500|495|495
Miramichi|Miramichi|Miramichi|Miramichi|Canada|Canada|47.007778|47.007778|-65.449167|-65.449167|33|33
Caribou Island|Caribou Island|Caribou Island|Caribou Island|Canada|Canada|47.333|47.333|-85.833|-85.833||
Cape St James|Cape St James|Cape St James|Cape St James|Canada|Canada|51.933|51.933|-131.017|-131.017||
Colville Lake|Colville Lake|Colville Lake|Colville Lake|Canada|Canada|67.033|67.033|-126.083|-126.083|274|274
Charlo|Charlo|Charlo|Charlo|Canada|Canada|47.990833|47.990833|-66.330278|-66.330278|40|40
St Catharines|St Catharines|St Catharines|St Catharines|Canada|Canada|43.191666|43.191666|-79.171667|-79.171667|98|98
Cochrane|Cochrane|Cochrane|Cochrane|Canada|Canada|49.105556|49.105556|-81.013611|-81.013611|262|262
Kugluktuk|Kugluktuk|Kugluktuk/Coppermine|Kugluktuk/Coppermine|Canada|Canada|67.816667|67.816667|-115.143889|-115.143889|23|23
Co-op Point|Co-op Point|Co-op Point|Co-op Point|Canada|Canada|52.116667|52.116667|-119.283333|-119.283333|683|683
Chetwynd|Chetwynd|Chetwynd|Chetwynd|Canada|Canada|55.687222|55.687222|-121.626667|-121.626667|610|610
Cross Lake|Cross Lake|Cross Lake|Cross Lake|Canada|Canada|54.609993|54.609993|-97.760559|-97.760559|216|216
Chesterfield Inlet|Chesterfield Inlet|Chesterfield Inlet|Chesterfield Inlet|Canada|Canada|63.345833|63.345833|-90.727500|-90.727500|12|12
Coronation|Coronation|Coronation|Coronation|Canada|Canada|52.075001|52.075001|-111.445278|-111.445278|791|791
Yun Cheng|Yun Cheng|Yun Cheng|Yun Cheng|Canada|Canada|35.018|35.018|110.993|110.993||
Cartierville|Cartierville|Cartierville|Cartierville|Canada|Canada|45.534|45.534|-73.716|-73.716|37|37
Chilliwack Municipal Airport|Chilliwack Municipal Airport|Chilliwack|Chilliwack|Canada|Canada|49.152779|49.152779|-121.938890|-121.938890|10|10
Gagetown|Gagetown|Gagetown|Gagetown|Canada|Canada|45.833|45.833|-66.433|-66.433|51|51
Clyde River|Clyde River|Clyde River|Clyde River|Canada|Canada|70.486111|70.486111|-68.516667|-68.516667|27|27
Fairmont Hot Springs|Fairmont Hot Springs|Fairmont Hot Springs|Fairmont Hot Springs|Canada|Canada|50.330278|50.330278|-115.873333|-115.873333|811|811
Dawson City|Dawson City|Dawson City|Dawson City|Canada|Canada|64.043056|64.043056|-139.127778|-139.127778|370|370
